200	0.001146	0.000645833	0.00108184	0	3.91E-05
201	0.001157	0.000575	0.00108791	0	3.58E-05
202	0.001112	0.000608333	0.00106265	0	4.88E-05
203	0.001141	0.000603125	0.00103639	0	3.91E-05
204	0.001176	0.000591667	0.00106669	0	3.58E-05
205	0.001131	0.00059375	0.00111518	0	6.83E-05
206	0.001093	0.000636458	0.00106467	0	2.93E-05
207	0.001165	0.000595833	0.00105255	0	2.93E-05
208	0.001135	0.000579167	0.00108386	0	4.56E-05
209	0.001117	0.000582292	0.00106063	0	4.88E-05
210	0.001117	0.000596875	0.00112629	0	4.56E-05
211	0.001163	0.000538542	0.0011172	0	4.56E-05
212	0.00114	0.000619792	0.00114245	0	5.21E-05
213	0.001123	0.000573958	0.00106871	0	4.56E-05
214	0.001128	0.00058125	0.00108588	0	3.91E-05
215	0.001134	0.000602083	0.00112629	0	4.23E-05
216	0.001177	0.000570833	0.00106366	0	3.91E-05
217	0.00115	0.000565625	0.00105053	0	5.21E-05
218	0.001121	0.000598958	0.00117074	0	5.21E-05
219	0.00113	0.000569792	0.00108487	0	2.93E-05
220	0.0011	0.00058125	0.00108083	0	4.88E-05
221	0.001114	0.000590625	0.0010374	0	6.18E-05
222	0.001127	0.000571875	0.00104144	0	4.88E-05
223	0.001112	0.000615625	0.0010475	0	5.53E-05
224	0.001113	0.000566667	0.00102225	0	5.21E-05
225	0.001149	0.000571875	0.00110407	0	5.21E-05
226	0.001116	0.000655208	0.0010071	0	4.56E-05
227	0.001147	0.000579167	0.00105053	0	9.76E-06
228	0.001092	0.000578125	0.00103336	0	4.23E-05
229	0.00116	0.000578125	0.00096366	0	2.60E-05
230	0.001093	0.000603125	0.00101013	0	3.25E-05
231	0.001071	0.000575	0.00104144	0	2.93E-05
232	0.001048	0.000532292	0.00105154	0	5.53E-05
233	0.001151	0.000663542	0.000972751	0	1.95E-05
234	0.001094	0.000591667	0.00103942	0	4.56E-05
235	0.001112	0.000572917	0.00103336	0	3.58E-05
236	0.001123	0.0006375	0.00103033	0	3.25E-05
237	0.001201	0.000586458	0.00103134	0.00E+00	5.86E-05
238	0.001115	0.000617708	0.0010273	0	7.49E-05
239	0.001142	0.000586458	0.00101821	0	3.58E-05
240	0.001117	0.00055625	0.00105356	0	6.83E-05
241	0.001091	0.000590625	0.0010576	0	5.86E-05
242	0.00115	0.000540625	0.00107477	0	4.56E-05
243	0.001046	0.000598958	0.0010172	0.00E+00	5.53E-05
244	0.00116	0.000565625	0.00100912	0.00E+00	6.18E-05
245	0.001127	0.000588542	0.00108083	0.00E+00	1.95E-05
246	0.001128	0.000633333	0.00104245	0.00E+00	6.83E-05
247	0.001131	0.000595833	0.00106467	0.00E+00	4.88E-05
248	0.00105	0.000570833	0.00108386	0.00E+00	5.53E-05
249	0.001059	0.000578125	0.00104851	0.00E+00	4.23E-05
250	0.001132	0.000555208	0.00102629	0.00E+00	1.95E-05
251	0.001101	0.000595833	0.00109094	0.00E+00	4.23E-05
252	0.001122	0.00060625	0.00101417	0	6.18E-05
253	0.001117	0.000565625	0.000999014	0.00E+00	4.88E-05
254	0.001098	0.000590625	0.0010172	0.00E+00	2.60E-05
255	0.001129	0.000570833	0.00104649	0	7.49E-05
256	0.001173	0.000604167	0.00109801	0.00E+00	3.58E-05
257	0.001044	0.000611458	0.00103841	0.00E+00	4.23E-05
258	0.001124	0.000602083	0.00100507	0.00E+00	4.88E-05
259	0.001089	0.000582292	0.00103134	0.00E+00	4.88E-05
260	0.001079	0.00060625	0.00101619	0.00E+00	3.58E-05
261	0.001104	0.000571875	0.00101114	0.00E+00	2.93E-05
262	0.001157	0.000571875	0.00108386	0.00E+00	5.86E-05
263	0.001079	0.000570833	0.00103942	0.00E+00	2.28E-05
264	0.001096	0.00059375	0.00101013	0.00E+00	4.23E-05
265	0.00119	0.000621875	0.000975781	0.00E+00	4.88E-05
266	0.001052	0.000534375	0.00101013	0.00E+00	3.58E-05
267	0.00108	0.000584375	0.00100305	0.00E+00	4.88E-05
268	0.001136	0.00055625	0.00103942	0.00E+00	5.86E-05
269	0.001129	0.000621875	0.00102225	0.00E+00	4.56E-05
270	0.001165	0.000605208	0.0010172	0.00E+00	3.91E-05
271	0.001078	0.00056875	0.0010273	0.00E+00	5.53E-05
272	0.001099	0.000560417	0.00100811	0.00E+00	3.91E-05
273	0.001064	0.000635417	0.000950528	0.00E+00	6.83E-05
274	0.001124	0.000575	0.00102326	0.00E+00	8.14E-05
275	0.001099	0.000570833	0.00100507	0.00E+00	4.56E-05
276	0.001132	0.000592708	0.00101922	0.00E+00	5.21E-05
277	0.001081	0.000588542	0.000917194	0.00E+00	4.56E-05
278	0.001135	0.000575	0.00100305	0.00E+00	7.49E-05
279	0.001143	0.000563542	0.00100406	0.00E+00	5.86E-05
280	0.0011	0.000595833	0.00102831	0.00E+00	5.53E-05
281	0.001163	0.000547917	0.00100507	0.00E+00	8.14E-05
282	0.001082	0.000595833	0.0010071	0.00E+00	6.51E-05
283	0.001143	0.000596875	0.000982852	0.00E+00	8.46E-05
284	0.001113	0.000576042	0.00102629	0.00E+00	7.49E-05
285	0.001083	0.000602083	0.000994974	0.00E+00	8.46E-05
286	0.001096	0.000578125	0.00100204	0.00E+00	6.83E-05
287	0.001116	0.000557292	0.00102932	0.00E+00	7.16E-05
288	0.001098	0.000557292	0.00102326	0.00E+00	0.000126922
289	0.001167	0.000573958	0.00102225	0.00E+00	8.46E-05
290	0.001124	0.000572917	0.00103538	0.00E+00	0.000130177
291	0.001092	0.00058125	0.00100305	0.00E+00	9.76E-05
292	0.001071	0.000566667	0.00100507	0.00E+00	0.000126922
293	0.001058	0.00056875	0.000981842	0.00E+00	0.000117159
294	0.001078	0.000592708	0.00100002	0.00E+00	8.79E-05
295	0.001085	0.000571875	0.00102932	0.00E+00	0.000107396
296	0.001087	0.000565625	0.00103033	0.00E+00	0.000172484
297	0.001092	0.000539583	0.000977801	0.00E+00	0.000123668
298	0.001077	0.0006125	0.00101619	0.00E+00	0.000117159
299	0.001063	0.00056875	0.000919214	0.00E+00	0.000133431
300	0.001119	0.000585417	0.000980832	0.00E+00	0.000113904
301	0.001074	0.000565625	0.00096467	0.00E+00	0.00016923
302	0.001065	0.000590625	0.00101215	0.00E+00	0.000159466
303	0.001014	0.000584375	0.00106972	0.00E+00	0.000172484
304	0.001133	0.000573958	0.000961639	0.00E+00	0.000165975
305	0.001092	0.000623958	0.000944467	0.00E+00	0.000205028
306	0.001058	0.00059375	0.000921234	0.00E+00	0.000175738
307	0.001094	0.000585417	0.00103134	0.00E+00	0.000156212
308	0.001052	0.00058125	0.000976791	0.00E+00	0.000185502
309	0.001099	0.000617708	0.000978812	0.00E+00	0.000214791
310	0.001113	0.000525	0.000979822	0.00E+00	0.000289643
311	0.001035	0.000575	0.00101316	0.00E+00	0.000188756
312	0.001118	0.000572917	0.000991943	0.00E+00	0.000227809
313	0.001056	0.000571875	0.00096467	0.00E+00	0.000211537
314	0.001025	0.000573958	0.000941437	0.00E+00	0.000240827
315	0.001062	0.000542708	0.00103235	0.00E+00	0.000231063
316	0.001042	0.000590625	0.000983862	0.00E+00	0.000211537
317	0.001061	0.000591667	0.00100406	0.00E+00	0.000247335
318	0.001089	0.00054375	0.000973761	0.00E+00	0.000234318
319	0.001123	0.000545833	0.000987903	0.00E+00	0.000247335
320	0.001035	0.000552083	0.00096366	0.00E+00	0.000266862
321	0.00109	0.00059375	0.00100103	0.00E+00	0.000299406
322	0.001113	0.000586458	0.000995984	0.00E+00	0.000273371
323	0.001035	0.000553125	0.000978812	0.00E+00	0.000371003
324	0.001111	0.000535417	0.00096972	0.00E+00	0.000266862
325	0.001061	0.000535417	0.000983862	0.00E+00	0.000354731
326	0.001008	0.000558333	0.000925275	0.00E+00	0.000312424
327	0.001038	0.000595833	0.000950528	0.00E+00	0.000338459
328	0.001083	0.000566667	0.00096467	0.00E+00	0.000289643
329	0.001068	0.000598958	0.000935376	0.00E+00	0.000309169
330	0.001028	0.000534375	0.000925275	0.00E+00	0.000296152
331	0.001028	0.00055	0.000875779	0.00E+00	0.000344968
332	0.000996001	0.000538542	0.00096366	0.00E+00	0.000384021
333	0.000985001	0.000583333	0.000986893	0.00E+00	0.000403547
334	0.001025	0.000621875	0.000983862	0.00E+00	0.000325441
335	0.000979001	0.000561458	0.000938407	0.00E+00	0.000296152
336	0.001042	0.000546875	0.000976791	0.00E+00	0.000341713
337	0.001059	0.0005125	0.0009677	0.00E+00	0.000344968
338	0.001062	0.000565625	0.000921234	0.00E+00	0.000377512
339	0.001043	0.000548958	0.000977801	0.00E+00	0.000312424
340	0.001038	0.000548958	0.000991943	0.00E+00	0.000371003
341	0.00102	0.000533333	0.000933356	0.00E+00	0.000351477
342	0.000978001	0.000548958	0.000944467	0.00E+00	0.000377512
343	0.001027	0.0006125	0.000934366	0.00E+00	0.000406802
344	0.001002	0.000614583	0.000923255	0.00E+00	0.000344968
345	0.001029	0.000611458	0.000954569	0.00E+00	0.000393784
346	0.000981001	0.000569792	0.000961639	0.00E+00	0.000380766
347	0.001051	0.00058125	0.000979822	0.00E+00	0.000374258
348	0.000995001	0.000582292	0.000942447	0.00E+00	0.00039053
349	0.001015	0.000565625	0.00088487	0.00E+00	0.000432837
350	0.000986001	0.0005625	0.000922245	0.00E+00	0.000429583
351	0.000931001	0.000582292	0.000940427	0.00E+00	0.00039053
352	0.000979001	0.000545833	0.000956589	0.00E+00	0.000397038
353	0.001016	0.000558333	0.000923255	0.00E+00	0.00039053
354	0.000987001	0.000542708	0.000981842	0.00E+00	0.000397038
355	0.000955001	0.000544792	0.000934366	0.00E+00	0.000481653
356	0.000968001	0.000525	0.000989923	0.00E+00	0.000416565
357	0.000985001	0.000577083	0.000948508	0.00E+00	0.000429583
358	0.001031	0.000566667	0.000927295	0.00E+00	0.000419819
359	0.000987001	0.00055	0.000972751	0.00E+00	0.000423074
360	0.000974001	0.00055	0.000924265	0.00E+00	0.000458872
361	0.000992001	0.00056875	0.000956589	0.00E+00	0.000445855
362	0.000965001	0.000519792	0.000933356	0.00E+00	0.000439346
363	0.001011	0.000586458	0.000891941	0.00E+00	0.000445855
364	0.000915001	0.00058125	0.000923255	0.00E+00	0.000351477
365	0.000993001	0.000542708	0.000934366	0.00E+00	0.000393784
366	0.000987001	0.000596875	0.000928305	0.00E+00	0.000416565
367	0.000993001	0.000529167	0.000981842	0.00E+00	0.000403547
368	0.000949001	0.000521875	0.000913153	0.00E+00	0.00039053
369	0.000957001	0.000608333	0.000972751	0.00E+00	0.000458872
370	0.000951001	0.000586458	0.000922245	0.00E+00	0.000387275
371	0.001031	0.000603125	0.000909113	0.00E+00	0.000406802
372	0.000952001	0.0006	0.000892951	0.00E+00	0.000393784
373	0.000935001	0.000588542	0.000949518	0.00E+00	0.000397038
374	0.000905001	0.000536458	0.000891941	0.00E+00	0.000449109
375	0.000969001	0.0006	0.000941437	0.00E+00	0.000403547
376	0.000980001	0.000523958	0.000917194	0.00E+00	0.000380766
377	0.000914001	0.000569792	0.000940427	0.00E+00	0.000357986
378	0.000947001	0.000616667	0.000954569	0.00E+00	0.000387275
379	0.000951001	0.000598958	0.000854566	0.00E+00	0.000335205
380	0.000979001	0.000561458	0.000891941	0.00E+00	0.000413311
381	0.000930001	0.000579167	0.00096568	0.00E+00	0.000354731
382	0.000961001	0.000580208	0.000939417	0.00E+00	0.000348222
383	0.000944001	0.000552083	0.000863657	0.00E+00	0.000452364
384	0.000885001	0.000548958	0.000927295	0.00E+00	0.000374258
385	0.000942001	0.000560417	0.000862647	0	0.000338459
386	0.00101	0.000575	0.000914164	0.00E+00	0.00036124
387	0.000997001	0.000547917	0.0008879	0.00E+00	0.000406802
388	0.000995001	0.000526042	0.000938407	0.00E+00	0.0004426
389	0.000972001	0.000570833	0.000912143	0.00E+00	0.000393784
390	0.001021	0.000558333	0.000912143	0	0.000380766
391	0.000955001	0.000592708	0.000889921	0.00E+00	0.000423074
392	0.001015	0.000553125	0.00096871	0.00E+00	0.000410056
393	0.000986001	0.000559375	0.000930326	0.00E+00	0.00039053
394	0.000935001	0.000540625	0.000910123	0.00E+00	0.000419819
395	0.000951001	0.000553125	0.00088487	0.00E+00	0.000393784
396	0.000934001	0.000520833	0.000910123	0.00E+00	0.000384021
397	0.000965001	0.000553125	0.00088689	0.00E+00	0.000377512
398	0.000920001	0.00056875	0.000889921	0.00E+00	0.000374258
399	0.000960001	0.000583333	0.000916184	0.00E+00	0.000364494
400	0.000911001	0.000573958	0.000901032	0.00E+00	0.00036124
401	0.000933001	0.00056875	0.000942447	0	0.000318933
402	0.000968001	0.000578125	0.000984872	0	0.000348222
403	0.000958001	0.000553125	0.000880829	0	0.000384021
404	0.000975001	0.000523958	0.000890931	0.00E+00	0.000354731
405	0.000939001	0.000539583	0.000935376	0	0.000367749
406	0.000944001	0.000547917	0.00088891	0.00E+00	0.000426328
407	0.000982001	0.000580208	0.000893961	0	0.000416565
408	0.000924001	0.000565625	0.000889921	0	0.00036124
409	0.000942001	0.000572917	0.000872748	0	0.00036124
410	0.000916001	0.000547917	0.000910123	0.00E+00	0.000341713
411	0.000978001	0.000535417	0.000930326	0.00E+00	0.000397038
412	0.000936001	0.000553125	0.000912143	0	0.000322187
413	0.000872001	0.00055625	0.000858607	0.00E+00	0.000387275
414	0.000988001	0.00055625	0.000890931	0.00E+00	0.000393784
415	0.000979001	0.000610417	0.000880829	0	0.000397038
416	0.000974001	0.000563542	0.000899012	0.00E+00	0.000410056
417	0.000926001	0.000569792	0.00088487	0	0.000325441
418	0.000904001	0.000538542	0.000862647	0	0.000371003
419	0.000941001	0.000572917	0.000892951	0.00E+00	0.000419819
420	0.000942001	0.000607292	0.000902042	0	0.000491416
421	0.000947001	0.000530208	0.0008879	0	0.000397038
422	0.000924001	0.000582292	0.000909113	0	0.000455618
423	0.000958001	0.000546875	0.000925275	0	0.000397038
424	0.000944001	0.000578125	0.000861637	0	0.000468636
425	0.000949001	0.000548958	0.000844465	0	0.000406802
426	0.000922001	0.000565625	0.00088285	0.00E+00	0.000452364
427	0.000918001	0.00055625	0.000930326	0	0.000488162
428	0.000914001	0.000561458	0.000899012	0	0.000530469
429	0.000920001	0.000538542	0.000848505	0.00E+00	0.000481653
430	0.000930001	0.000575	0.000855576	0	0.000530469
431	0.000969001	0.000555208	0.000821232	0	0.00047189
432	0.000941001	0.000571875	0.000935376	0	0.000530469
433	0.000913001	0.000570833	0.000865678	0	0.000559759
434	0.000905001	0.000535417	0.000869718	0.00E+00	0.000449109
435	0.000901001	0.000586458	0.000847495	0	0.000530469
